song,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
I Won't Back Down,Tom Petty,0,0.766,0.47,7,-13.501,1,0.0322,0.0424,3.81e-06,0.242,0.963,114.011,audio_features,0Ir0Esfpcg0EB6Kq8VbbAh,spotify:track:0Ir0Esfpcg0EB6Kq8VbbAh,https://api.spotify.com/v1/tracks/0Ir0Esfpcg0EB6Kq8VbbAh,https://api.spotify.com/v1/audio-analysis/0Ir0Esfpcg0EB6Kq8VbbAh,175733,4
Stairway to Heaven - Remaster,Led Zeppelin,80,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4
Whole Lotta Love - 1990 Remaster,Led Zeppelin,78,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
Ramble On - 1990 Remaster,Led Zeppelin,71,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,audio_features,3MODES4TNtygekLl146Dxd,spotify:track:3MODES4TNtygekLl146Dxd,https://api.spotify.com/v1/tracks/3MODES4TNtygekLl146Dxd,https://api.spotify.com/v1/audio-analysis/3MODES4TNtygekLl146Dxd,263333,4
Livin' On A Prayer,Bon Jovi,0,0.559,0.687,0,-10.912,1,0.0311,0.0591,3.59e-05,0.0896,0.854,122.666,audio_features,2tyW1uBUnYMKAFEfKDKi9B,spotify:track:2tyW1uBUnYMKAFEfKDKi9B,https://api.spotify.com/v1/tracks/2tyW1uBUnYMKAFEfKDKi9B,https://api.spotify.com/v1/audio-analysis/2tyW1uBUnYMKAFEfKDKi9B,250307,4
Wanted Dead Or Alive,Bon Jovi,0,0.279,0.54,7,-11.46,1,0.0328,0.0618,0.0488,0.307,0.24,149.319,audio_features,46ERhnELy62toOMlxe14a3,spotify:track:46ERhnELy62toOMlxe14a3,https://api.spotify.com/v1/tracks/46ERhnELy62toOMlxe14a3,https://api.spotify.com/v1/audio-analysis/46ERhnELy62toOMlxe14a3,308267,4
Smoke on the Water,Deep Purple,31,0.608,0.688,5,-7.655,0,0.0296,0.134,0.206,0.0951,0.749,114.414,audio_features,5dIgg4mrQHOlVm1ZFYHW29,spotify:track:5dIgg4mrQHOlVm1ZFYHW29,https://api.spotify.com/v1/tracks/5dIgg4mrQHOlVm1ZFYHW29,https://api.spotify.com/v1/audio-analysis/5dIgg4mrQHOlVm1ZFYHW29,334240,4
Fortunate Son,Creedence Clearwater Revival,0,0.634,0.762,0,-3.917,1,0.0393,0.0562,0.244,0.192,0.427,132.539,audio_features,07ANB9prOyNTWnMbDGNzdW,spotify:track:07ANB9prOyNTWnMbDGNzdW,https://api.spotify.com/v1/tracks/07ANB9prOyNTWnMbDGNzdW,https://api.spotify.com/v1/audio-analysis/07ANB9prOyNTWnMbDGNzdW,138053,4
Paranoid,Black Sabbath,0,0.418,0.668,6,-11.297,0,0.082,0.000143,0.00113,0.173,0.379,162.663,audio_features,3L8WgDYS5TtwbyxOPSAiFf,spotify:track:3L8WgDYS5TtwbyxOPSAiFf,https://api.spotify.com/v1/tracks/3L8WgDYS5TtwbyxOPSAiFf,https://api.spotify.com/v1/audio-analysis/3L8WgDYS5TtwbyxOPSAiFf,167933,4
Free Bird,Lynyrd Skynyrd,0,0.231,0.803,7,-10.632,1,0.046,0.00334,0.123,0.0765,0.475,150.46,audio_features,466nJlXrukcBCEUr8cjVKo,spotify:track:466nJlXrukcBCEUr8cjVKo,https://api.spotify.com/v1/tracks/466nJlXrukcBCEUr8cjVKo,https://api.spotify.com/v1/audio-analysis/466nJlXrukcBCEUr8cjVKo,547187,4
Paint It Black - Stereo Version,The Rolling Stones,0,0.469,0.79,1,-9.262,1,0.0925,0.0579,0.00257,0.41,0.6,158.925,audio_features,5rNBqlG89OJuwKkYBeZtXn,spotify:track:5rNBqlG89OJuwKkYBeZtXn,https://api.spotify.com/v1/tracks/5rNBqlG89OJuwKkYBeZtXn,https://api.spotify.com/v1/audio-analysis/5rNBqlG89OJuwKkYBeZtXn,202293,4
Slow Ride,Foghat,55,0.449,0.642,2,-10.527,1,0.0487,0.00608,0.00707,0.175,0.586,113.638,audio_features,5aYVqxyetmT5OYmvZCA90X,spotify:track:5aYVqxyetmT5OYmvZCA90X,https://api.spotify.com/v1/tracks/5aYVqxyetmT5OYmvZCA90X,https://api.spotify.com/v1/audio-analysis/5aYVqxyetmT5OYmvZCA90X,494533,4
Piano Man,Billy Joel,0,0.336,0.366,0,-13.484,1,0.0292,0.62,0,0.344,0.48,178.122,audio_features,27Fnx28gzhfHybaVvE2ZY4,spotify:track:27Fnx28gzhfHybaVvE2ZY4,https://api.spotify.com/v1/tracks/27Fnx28gzhfHybaVvE2ZY4,https://api.spotify.com/v1/audio-analysis/27Fnx28gzhfHybaVvE2ZY4,338733,3
Bohemian Rhapsody,Queen,0,0.39,0.293,0,-14.274,0,0.0537,0.16,0,0.202,0.203,143.956,audio_features,1yslmgUcM2AOkOPS4sl3QV,spotify:track:1yslmgUcM2AOkOPS4sl3QV,https://api.spotify.com/v1/tracks/1yslmgUcM2AOkOPS4sl3QV,https://api.spotify.com/v1/audio-analysis/1yslmgUcM2AOkOPS4sl3QV,355107,4
Black Hole Sun,Soundgarden,0,0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,audio_features,1f5s5i721OcbLH8XdSac14,spotify:track:1f5s5i721OcbLH8XdSac14,https://api.spotify.com/v1/tracks/1f5s5i721OcbLH8XdSac14,https://api.spotify.com/v1/audio-analysis/1f5s5i721OcbLH8XdSac14,318000,4
With Or Without You,U2,0,0.533,0.362,2,-14.712,1,0.0292,0.000174,0.156,0.14,0.0913,109.918,audio_features,3jgvZOgkbonsOKESHpxd8j,spotify:track:3jgvZOgkbonsOKESHpxd8j,https://api.spotify.com/v1/tracks/3jgvZOgkbonsOKESHpxd8j,https://api.spotify.com/v1/audio-analysis/3jgvZOgkbonsOKESHpxd8j,296160,4
Smells Like Teen Spirit,Nirvana,0,0.485,0.863,1,-9.027,1,0.0495,1.22e-05,0.0162,0.138,0.767,116.835,audio_features,3oTlkzk1OtrhH8wBAduVEi,spotify:track:3oTlkzk1OtrhH8wBAduVEi,https://api.spotify.com/v1/tracks/3oTlkzk1OtrhH8wBAduVEi,https://api.spotify.com/v1/audio-analysis/3oTlkzk1OtrhH8wBAduVEi,300977,4
We Are The Champions,Queen,0,0.491,0.471,10,-7.099,1,0.0306,0.0366,1.16e-06,0.111,0.17,95.346,audio_features,78AYMFLk1nrkle3yHWxfVi,spotify:track:78AYMFLk1nrkle3yHWxfVi,https://api.spotify.com/v1/tracks/78AYMFLk1nrkle3yHWxfVi,https://api.spotify.com/v1/audio-analysis/78AYMFLk1nrkle3yHWxfVi,182876,3
Lithium,Nirvana,0,0.686,0.607,7,-8.964,1,0.0368,0.000194,0,0.0621,0.436,123.258,audio_features,1XFjh9dU020bEzMCWEhor2,spotify:track:1XFjh9dU020bEzMCWEhor2,https://api.spotify.com/v1/tracks/1XFjh9dU020bEzMCWEhor2,https://api.spotify.com/v1/audio-analysis/1XFjh9dU020bEzMCWEhor2,255512,4
I Still Haven't Found What I'm Looking For,U2,0,0.558,0.628,1,-12.922,1,0.0371,0.0183,0.00141,0.0685,0.695,100.633,audio_features,3eHlkzXM9NQUcnIFe4MqSz,spotify:track:3eHlkzXM9NQUcnIFe4MqSz,https://api.spotify.com/v1/tracks/3eHlkzXM9NQUcnIFe4MqSz,https://api.spotify.com/v1/audio-analysis/3eHlkzXM9NQUcnIFe4MqSz,277493,4
In Bloom,Nirvana,0,0.433,0.744,10,-8.97,0,0.0449,9.84e-06,7.73e-05,0.29,0.595,157.18,audio_features,2qdRHMosT8YO3zfEJQXHsW,spotify:track:2qdRHMosT8YO3zfEJQXHsW,https://api.spotify.com/v1/tracks/2qdRHMosT8YO3zfEJQXHsW,https://api.spotify.com/v1/audio-analysis/2qdRHMosT8YO3zfEJQXHsW,254073,4
Kashmir - 1990 Remaster,Led Zeppelin,1,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,audio_features,2nVHqZbOGkKWzlcy1aMbE7,spotify:track:2nVHqZbOGkKWzlcy1aMbE7,https://api.spotify.com/v1/tracks/2nVHqZbOGkKWzlcy1aMbE7,https://api.spotify.com/v1/audio-analysis/2nVHqZbOGkKWzlcy1aMbE7,508200,3
In The Air Tonight,Phil Collins,0,0.597,0.313,2,-10.791,0,0.0265,0.669,6.23e-06,0.0734,0.357,94.987,audio_features,7Dbg5O9nNWu6SWxDjJ9qoq,spotify:track:7Dbg5O9nNWu6SWxDjJ9qoq,https://api.spotify.com/v1/tracks/7Dbg5O9nNWu6SWxDjJ9qoq,https://api.spotify.com/v1/audio-analysis/7Dbg5O9nNWu6SWxDjJ9qoq,333120,4
Heart-Shaped Box,Nirvana,0,0.49,0.778,1,-6.968,1,0.0548,0.0773,0.00862,0.087,0.278,99.723,audio_features,6EvgWSbWmQelxrQBmhEdXh,spotify:track:6EvgWSbWmQelxrQBmhEdXh,https://api.spotify.com/v1/tracks/6EvgWSbWmQelxrQBmhEdXh,https://api.spotify.com/v1/audio-analysis/6EvgWSbWmQelxrQBmhEdXh,279040,4
Sweet Home Alabama,Lynyrd Skynyrd,82,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,audio_features,7e89621JPkKaeDSTQ3avtg,spotify:track:7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/tracks/7e89621JPkKaeDSTQ3avtg,https://api.spotify.com/v1/audio-analysis/7e89621JPkKaeDSTQ3avtg,283800,4
Seven Nation Army,The White Stripes,3,0.75,0.462,0,-7.664,1,0.0779,0.00576,0.545,0.307,0.309,123.865,audio_features,3ctoHckjyd13eBi2IDw2Ip,spotify:track:3ctoHckjyd13eBi2IDw2Ip,https://api.spotify.com/v1/tracks/3ctoHckjyd13eBi2IDw2Ip,https://api.spotify.com/v1/audio-analysis/3ctoHckjyd13eBi2IDw2Ip,231800,4
How You Remind Me,Nickelback,80,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4
Yesterday - Remastered,The Beatles,0,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,audio_features,1e0hllQ23AG0QGFgezgLOq,spotify:track:1e0hllQ23AG0QGFgezgLOq,https://api.spotify.com/v1/tracks/1e0hllQ23AG0QGFgezgLOq,https://api.spotify.com/v1/audio-analysis/1e0hllQ23AG0QGFgezgLOq,125667,4
Life in the Fast Lane - 2013 Remaster,Eagles,73,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,audio_features,6gXrEUzibufX9xYPk3HD5p,spotify:track:6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p,https://api.spotify.com/v1/audio-analysis/6gXrEUzibufX9xYPk3HD5p,286220,4
Message In A Bottle - Remastered 2003,The Police,0,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,audio_features,3bN4tg6rnNPy9GCkGhym4T,spotify:track:3bN4tg6rnNPy9GCkGhym4T,https://api.spotify.com/v1/tracks/3bN4tg6rnNPy9GCkGhym4T,https://api.spotify.com/v1/audio-analysis/3bN4tg6rnNPy9GCkGhym4T,290280,4
Roxanne - Remastered 2003,The Police,3,0.618,0.748,0,-8.905,1,0.361,0.0384,4.1e-06,0.0477,0.662,134.001,audio_features,3FmAUR4SPWa3P1KyDf21Fu,spotify:track:3FmAUR4SPWa3P1KyDf21Fu,https://api.spotify.com/v1/tracks/3FmAUR4SPWa3P1KyDf21Fu,https://api.spotify.com/v1/audio-analysis/3FmAUR4SPWa3P1KyDf21Fu,191500,4
Hotel California - 2013 Remaster,Eagles,85,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
All Along the Watchtower,Jimi Hendrix,77,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4
Hey Jude - Remastered 2015,The Beatles,0,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,audio_features,3H7sv3Krffn15BufUuXzf3,spotify:track:3H7sv3Krffn15BufUuXzf3,https://api.spotify.com/v1/tracks/3H7sv3Krffn15BufUuXzf3,https://api.spotify.com/v1/audio-analysis/3H7sv3Krffn15BufUuXzf3,425653,4
Walk Of Life,Dire Straits,0,0.461,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.435,audio_features,4tyl9OMKMG8F2L0RUYQMH3,spotify:track:4tyl9OMKMG8F2L0RUYQMH3,https://api.spotify.com/v1/tracks/4tyl9OMKMG8F2L0RUYQMH3,https://api.spotify.com/v1/audio-analysis/4tyl9OMKMG8F2L0RUYQMH3,249960,4
Don't Bring Me Down,Electric Light Orchestra,73,0.638,0.867,2,-6.469,1,0.0331,0.144,0.000733,0.0846,0.805,115.692,audio_features,72ahyckBJfTigJCFCviVN7,spotify:track:72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/tracks/72ahyckBJfTigJCFCviVN7,https://api.spotify.com/v1/audio-analysis/72ahyckBJfTigJCFCviVN7,243373,4
For What It's Worth,Buffalo Springfield,78,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
Take It Easy - 2013 Remaster,Eagles,78,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,audio_features,4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/tracks/4yugZvBYaoREkJKtbG08Qr,https://api.spotify.com/v1/audio-analysis/4yugZvBYaoREkJKtbG08Qr,211578,4
Rock and Roll - Remaster,Led Zeppelin,71,0.317,0.887,9,-7.292,1,0.0375,0.000582,0.00258,0.0891,0.871,169.613,audio_features,4PRGxHpCpF2yoOHYKQIEwD,spotify:track:4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/tracks/4PRGxHpCpF2yoOHYKQIEwD,https://api.spotify.com/v1/audio-analysis/4PRGxHpCpF2yoOHYKQIEwD,220561,4
Don't Stop Believin',Journey,83,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,audio_features,4bHsxqR3GMrXTxEPLuK5ue,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4
Takin' Care Of Business,Bachman-Turner Overdrive,0,0.728,0.708,10,-14.01,1,0.0532,0.0518,2.34e-06,0.147,0.964,129.988,audio_features,7EfCJIUryOFgdBEXDCfcmG,spotify:track:7EfCJIUryOFgdBEXDCfcmG,https://api.spotify.com/v1/tracks/7EfCJIUryOFgdBEXDCfcmG,https://api.spotify.com/v1/audio-analysis/7EfCJIUryOFgdBEXDCfcmG,289893,4
Rocky Mountain Way,Joe Walsh,0,0.319,0.671,11,-14.203,0,0.042,0.00572,0.167,0.917,0.715,83.145,audio_features,5m5stGRuxFg7p0HAIYkGNb,spotify:track:5m5stGRuxFg7p0HAIYkGNb,https://api.spotify.com/v1/tracks/5m5stGRuxFg7p0HAIYkGNb,https://api.spotify.com/v1/audio-analysis/5m5stGRuxFg7p0HAIYkGNb,460760,4
Break on Through (To the Other Side),The Doors,73,0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,audio_features,6ToM0uwxtPKo9CMpbPGYvM,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM,145867,4
Born To Be Wild,Steppenwolf,74,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,audio_features,63OFKbMaZSDZ4wtesuuq6f,spotify:track:63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/tracks/63OFKbMaZSDZ4wtesuuq6f,https://api.spotify.com/v1/audio-analysis/63OFKbMaZSDZ4wtesuuq6f,210373,4
Dreams - 2004 Remaster,Fleetwood Mac,84,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
Long Train Runnin',The Doobie Brothers,72,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,audio_features,4nXkbcTj3nyww1cHkw5RAP,spotify:track:4nXkbcTj3nyww1cHkw5RAP,https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP,https://api.spotify.com/v1/audio-analysis/4nXkbcTj3nyww1cHkw5RAP,207267,4
Sweet Caroline,Neil Diamond,0,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,3zByVQLvdXUaDTubfWkpCk,spotify:track:3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/tracks/3zByVQLvdXUaDTubfWkpCk,https://api.spotify.com/v1/audio-analysis/3zByVQLvdXUaDTubfWkpCk,203573,4
Californication,Red Hot Chili Peppers,83,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4
Under the Bridge,Red Hot Chili Peppers,83,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4
Can't Stop,Red Hot Chili Peppers,82,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
Otherside,Red Hot Chili Peppers,81,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,spotify:track:64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4
Snow (Hey Oh),Red Hot Chili Peppers,81,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,2aibwv5hGXSgw7Yru8IYTO,spotify:track:2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,334667,4
Another One Bites The Dust - Remastered 2011,Queen,74,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
Under Pressure - Remastered 2011,Queen & David Bowie,57,0.663,0.712,2,-7.268,1,0.0479,0.524,0,0.0804,0.527,113.439,audio_features,2aSFLiDPreOVP6KHiWk4lF,spotify:track:2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/tracks/2aSFLiDPreOVP6KHiWk4lF,https://api.spotify.com/v1/audio-analysis/2aSFLiDPreOVP6KHiWk4lF,236520,4
Second Chance,Shinedown,70,0.46,0.796,0,-4.501,0,0.0333,0.00107,0,0.106,0.182,100.011,audio_features,0CwYG1UnRmOx8Q1EzElCIL,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,222067,4
Brain Stew,Green Day,70,0.559,0.543,1,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,audio_features,1nLnpLXvl68RZCSjfkyiaa,spotify:track:1nLnpLXvl68RZCSjfkyiaa,https://api.spotify.com/v1/tracks/1nLnpLXvl68RZCSjfkyiaa,https://api.spotify.com/v1/audio-analysis/1nLnpLXvl68RZCSjfkyiaa,193000,4
One Love / People Get Ready,Bob Marley & The Wailers,0,0.725,0.523,10,-9.593,1,0.324,0.0783,0,0.0665,0.95,76.292,audio_features,4OsZ1vrenrtSbqLJxOceKl,spotify:track:4OsZ1vrenrtSbqLJxOceKl,https://api.spotify.com/v1/tracks/4OsZ1vrenrtSbqLJxOceKl,https://api.spotify.com/v1/audio-analysis/4OsZ1vrenrtSbqLJxOceKl,172933,4
House of the Rising Sun,The Animals,64,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,audio_features,3XC7Jd6SfrQYKZJ6inyRHK,spotify:track:3XC7Jd6SfrQYKZJ6inyRHK,https://api.spotify.com/v1/tracks/3XC7Jd6SfrQYKZJ6inyRHK,https://api.spotify.com/v1/audio-analysis/3XC7Jd6SfrQYKZJ6inyRHK,269907,3
Long Cool Woman (In a Black Dress),The Hollies,45,0.761,0.788,4,-11.672,1,0.0596,0.44,0.00531,0.341,0.768,138.902,audio_features,4TgDDImoiLn6QbqB3NerFq,spotify:track:4TgDDImoiLn6QbqB3NerFq,https://api.spotify.com/v1/tracks/4TgDDImoiLn6QbqB3NerFq,https://api.spotify.com/v1/audio-analysis/4TgDDImoiLn6QbqB3NerFq,197133,4
Dani California,Red Hot Chili Peppers,78,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,audio_features,10Nmj3JCNoMeBQ87uw5j8k,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,282160,4
What I've Done,Linkin Park,80,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,audio_features,18lR4BzEs7e3qzc0KVkTpU,spotify:track:18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/tracks/18lR4BzEs7e3qzc0KVkTpU,https://api.spotify.com/v1/audio-analysis/18lR4BzEs7e3qzc0KVkTpU,205613,4
Feel like Makin' Love - 2015 Remaster,Bad Company,34,0.534,0.546,7,-9.67,1,0.031,0.347,0.0036,0.633,0.762,85.357,audio_features,3ah00c31Rakc6gxl6eIfcS,spotify:track:3ah00c31Rakc6gxl6eIfcS,https://api.spotify.com/v1/tracks/3ah00c31Rakc6gxl6eIfcS,https://api.spotify.com/v1/audio-analysis/3ah00c31Rakc6gxl6eIfcS,314600,4
Gimme Shelter,The Rolling Stones,4,0.63,0.616,1,-8.128,0,0.0309,0.463,0.0408,0.173,0.509,118.65,audio_features,1dv3ePjze9tPq2pk8eWJdR,spotify:track:1dv3ePjze9tPq2pk8eWJdR,https://api.spotify.com/v1/tracks/1dv3ePjze9tPq2pk8eWJdR,https://api.spotify.com/v1/audio-analysis/1dv3ePjze9tPq2pk8eWJdR,270773,4
American Pie,Don McLean,77,0.531,0.481,4,-11.709,0,0.06,0.699,0,0.0842,0.491,138.45,audio_features,1fDsrQ23eTAVFElUMaf38X,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,516893,4
Sultans of Swing,Dire Straits,68,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,audio_features,6cr6UDpkjEaMQ80OjWqEBQ,spotify:track:6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/tracks/6cr6UDpkjEaMQ80OjWqEBQ,https://api.spotify.com/v1/audio-analysis/6cr6UDpkjEaMQ80OjWqEBQ,350400,4
Light My Fire,The Doors,71,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4
(Don't Fear) The Reaper,Blue Öyster Cult,0,0.368,0.928,9,-8.369,0,0.0593,0.00125,0.00111,0.301,0.532,141.175,audio_features,6NTqBHONQqmud0ONBzsLfZ,spotify:track:6NTqBHONQqmud0ONBzsLfZ,https://api.spotify.com/v1/tracks/6NTqBHONQqmud0ONBzsLfZ,https://api.spotify.com/v1/audio-analysis/6NTqBHONQqmud0ONBzsLfZ,308440,4
Take The Money And Run,Steve Miller Band,69,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4
